Date,Product,Category,Region,Quantity,Unit_Price,Total_Sales,On_Promotion
2023-02-16,Headphones,Electronics,South,118,161.36,19040.93,False
2023-02-16,Coffee Maker,Appliances,East,165,79.78,13164.02,False
2023-02-16,Coffee Maker,Appliances,West,125,66.06,8257.33,True
2023-02-16,Coffee Maker,Appliances,North,214,77.74,16636.23,False
2023-02-16,Coffee Maker,Appliances,South,139,77.73,10803.89,False
2023-02-16,Blender,Appliances,East,102,49.15,5012.81,False
2023-02-16,Blender,Appliances,West,103,49.9,5139.97,False
2023-02-16,Blender,Appliances,North,141,49.93,7040.21,False
2023-02-16,Blender,Appliances,South,87,49.64,4319.0,False
2023-02-16,Office Chair,Furniture,East,134,198.64,26618.37,False
2023-02-16,Office Chair,Furniture,West,144,195.27,28119.28,False
2023-02-16,Office Chair,Furniture,North,160,206.1,32976.29,False
2023-02-16,Office Chair,Furniture,South,155,200.23,31035.7,False
2023-02-16,Desk,Furniture,East,156,291.99,45551.0,False
2023-02-16,Desk,Furniture,West,123,302.26,37178.58,False
2023-02-16,Desk,Furniture,North,109,285.65,31135.7,False
2023-02-16,Desk,Furniture,South,160,303.22,48514.51,False
2023-02-17,Laptop,Electronics,East,99,974.41,96466.55,False
2023-02-17,Laptop,Electronics,West,88,1043.67,91843.09,False
2023-02-17,Laptop,Electronics,North,87,987.76,85935.33,False
2023-02-17,Laptop,Electronics,South,96,1022.33,98143.34,False
2023-02-17,Smartphone,Electronics,East,85,726.46,61748.74,False
2023-02-17,Smartphone,Electronics,West,119,553.18,65828.42,True
2023-02-17,Smartphone,Electronics,North,127,673.54,85538.98,False
2023-02-17,Smartphone,Electronics,South,111,555.54,61665.33,True
2023-02-17,Headphones,Electronics,East,110,160.27,17629.42,False
2023-02-17,Headphones,Electronics,West,118,161.61,19069.96,False
2023-02-17,Headphones,Electronics,North,126,156.63,19735.55,False
2023-02-17,Headphones,Electronics,South,117,170.08,19898.89,False
2023-02-17,Coffee Maker,Appliances,East,177,61.33,10854.92,True
2023-02-17,Coffee Maker,Appliances,West,131,83.07,10881.79,False
2023-02-17,Coffee Maker,Appliances,North,85,79.24,6735.07,False
2023-02-17,Coffee Maker,Appliances,South,184,76.69,14110.28,False
2023-02-17,Blender,Appliances,East,68,49.67,3377.54,False
2023-02-17,Blender,Appliances,West,106,39.3,4165.94,True
2023-02-17,Blender,Appliances,North,86,50.46,4339.78,False
2023-02-17,Blender,Appliances,South,104,47.29,4917.76,False
2023-02-17,Office Chair,Furniture,East,117,202.52,23695.21,False
2023-02-17,Office Chair,Furniture,West,95,196.05,18624.77,False
2023-02-17,Office Chair,Furniture,North,121,197.67,23918.51,False
2023-02-17,Office Chair,Furniture,South,146,197.92,28896.22,False
2023-02-17,Desk,Furniture,East,151,291.45,44008.68,False
2023-02-17,Desk,Furniture,West,145,295.92,42908.15,False
2023-02-17,Desk,Furniture,North,127,298.43,37900.77,False
2023-02-17,Desk,Furniture,South,129,305.16,39366.05,False
2023-02-18,Laptop,Electronics,East,49,943.21,46217.24,False
2023-02-18,Laptop,Electronics,West,81,1010.33,81836.63,False
2023-02-18,Laptop,Electronics,North,71,986.21,70021.08,False
2023-02-18,Laptop,Electronics,South,83,967.67,80316.82,False
2023-02-18,Smartphone,Electronics,East,88,694.18,61087.72,False
2023-02-18,Smartphone,Electronics,West,113,558.82,63147.04,True
2023-02-18,Smartphone,Electronics,North,62,702.53,43556.7,False
2023-02-18,Smartphone,Electronics,South,74,685.71,50742.87,False
2023-02-18,Headphones,Electronics,East,99,161.43,15981.13,False
2023-02-18,Headphones,Electronics,West,68,162.39,11042.49,False
2023-02-18,Headphones,Electronics,North,51,161.01,8211.47,False
2023-02-18,Headphones,Electronics,South,62,160.6,9956.94,False
2023-02-18,Coffee Maker,Appliances,East,90,81.68,7350.85,False
2023-02-18,Coffee Maker,Appliances,West,94,77.53,7287.84,False
2023-02-18,Coffee Maker,Appliances,North,98,80.17,7856.76,False
2023-02-18,Coffee Maker,Appliances,South,64,79.37,5079.6,False
2023-02-18,Blender,Appliances,East,92,49.29,4534.86,False
2023-02-18,Blender,Appliances,West,42,51.3,2154.64,False
2023-02-18,Blender,Appliances,North,91,50.07,4556.35,False
2023-02-18,Blender,Appliances,South,73,48.89,3569.09,False
2023-02-18,Office Chair,Furniture,East,99,200.88,19886.74,False
2023-02-18,Office Chair,Furniture,West,67,202.37,13558.91,False
2023-02-18,Office Chair,Furniture,North,75,200.28,15020.93,False
2023-02-18,Office Chair,Furniture,South,83,205.39,17047.7,False
2023-02-18,Desk,Furniture,East,87,301.45,26226.04,False
2023-02-18,Desk,Furniture,West,118,298.79,35256.98,False
2023-02-18,Desk,Furniture,North,129,295.33,38097.04,False
2023-02-18,Desk,Furniture,South,60,309.77,18586.05,False
2023-02-19,Laptop,Electronics,East,63,962.19,60617.98,False
2023-02-19,Laptop,Electronics,West,54,987.84,53343.21,False
2023-02-19,Laptop,Electronics,North,85,1004.14,85352.07,False
2023-02-19,Laptop,Electronics,South,64,785.9,50297.6,True
2023-02-19,Smartphone,Electronics,East,58,723.18,41944.24,False
2023-02-19,Smartphone,Electronics,West,78,714.97,55768.04,False
2023-02-19,Smartphone,Electronics,North,68,694.55,47229.72,False
2023-02-19,Smartphone,Electronics,South,74,712.47,52722.64,False
2023-02-19,Headphones,Electronics,East,81,165.23,13383.83,False
2023-02-19,Headphones,Electronics,West,54,155.13,8377.01,False
2023-02-19,Headphones,Electronics,North,71,159.69,11337.75,False
2023-02-19,Headphones,Electronics,South,81,159.8,12943.53,False
2023-02-19,Coffee Maker,Appliances,East,125,78.8,9849.38,False
2023-02-19,Coffee Maker,Appliances,West,102,80.83,8244.9,False
2023-02-19,Coffee Maker,Appliances,North,97,80.12,7772.09,False
2023-02-19,Coffee Maker,Appliances,South,100,79.56,7956.02,False
2023-02-19,Blender,Appliances,East,62,50.78,3148.59,False
2023-02-19,Blender,Appliances,West,61,50.98,3109.55,False
2023-02-19,Blender,Appliances,North,46,49.83,2292.15,False
2023-02-19,Blender,Appliances,South,59,49.81,2939.06,False
2023-02-19,Office Chair,Furniture,East,107,160.97,17224.25,True
2023-02-19,Office Chair,Furniture,West,80,201.1,16088.27,False
2023-02-19,Office Chair,Furniture,North,71,197.65,14033.18,False
2023-02-19,Office Chair,Furniture,South,90,209.39,18844.72,False
2023-02-19,Desk,Furniture,East,86,299.61,25766.57,False
2023-02-19,Desk,Furniture,West,72,307.69,22153.99,False
2023-02-19,Desk,Furniture,North,52,237.61,12355.82,True
2023-02-19,Desk,Furniture,South,66,225.56,14886.69,True
2023-02-20,Laptop,Electronics,East,94,978.19,91949.49,False
2023-02-20,Laptop,Electronics,West,75,1002.2,75165.05,False
2023-02-20,Laptop,Electronics,North,100,942.9,94289.8,False
2023-02-20,Laptop,Electronics,South,73,994.86,72625.02,False
2023-02-20,Smartphone,Electronics,East,116,673.96,78179.32,False
2023-02-20,Smartphone,Electronics,West,105,725.98,76228.18,False
2023-02-20,Smartphone,Electronics,North,81,539.79,43722.91,True
2023-02-20,Smartphone,Electronics,South,130,699.91,90988.58,False
2023-02-20,Headphones,Electronics,East,86,161.65,13902.21,False
2023-02-20,Headphones,Electronics,West,108,160.88,17374.5,False
2023-02-20,Headphones,Electronics,North,64,164.33,10516.96,False
2023-02-20,Headphones,Electronics,South,97,154.99,15033.89,False
2023-02-20,Coffee Maker,Appliances,East,235,79.43,18667.08,False
2023-02-20,Coffee Maker,Appliances,West,171,77.04,13174.41,False
2023-02-20,Coffee Maker,Appliances,North,141,81.11,11436.19,False
2023-02-20,Coffee Maker,Appliances,South,134,80.25,10753.88,False
2023-02-20,Blender,Appliances,East,121,49.93,6041.83,False
2023-02-20,Blender,Appliances,West,92,50.2,4618.35,False
2023-02-20,Blender,Appliances,North,95,51.03,4847.4,False
2023-02-20,Blender,Appliances,South,117,49.9,5838.1,False
2023-02-20,Office Chair,Furniture,East,167,198.84,33206.76,False
2023-02-20,Office Chair,Furniture,West,128,199.75,25568.09,False
2023-02-20,Office Chair,Furniture,North,122,192.01,23425.01,False
2023-02-20,Office Chair,Furniture,South,146,199.46,29121.38,False
2023-02-20,Desk,Furniture,East,75,293.51,22013.38,False
2023-02-20,Desk,Furniture,West,115,237.12,27268.75,True
2023-02-20,Desk,Furniture,North,155,302.17,46836.93,False
2023-02-20,Desk,Furniture,South,99,306.95,30387.66,False
2023-02-21,Laptop,Electronics,East,80,1004.05,80324.37,False
2023-02-21,Laptop,Electronics,West,109,1030.17,112288.78,False
2023-02-21,Laptop,Electronics,North,93,991.38,92198.7,False
2023-02-21,Laptop,Electronics,South,81,1024.12,82953.88,False
2023-02-21,Smartphone,Electronics,East,71,701.76,49824.8,False
2023-02-21,Smartphone,Electronics,West,72,694.06,49972.3,False
2023-02-21,Smartphone,Electronics,North,69,709.84,48978.81,False
2023-02-21,Smartphone,Electronics,South,73,691.17,50455.39,False
2023-02-21,Headphones,Electronics,East,96,158.5,15216.33,False
2023-02-21,Headphones,Electronics,West,67,161.57,10825.39,False
2023-02-21,Headphones,Electronics,North,81,130.57,10575.93,True
2023-02-21,Headphones,Electronics,South,118,160.48,18937.15,False
2023-02-21,Coffee Maker,Appliances,East,178,63.85,11366.14,True
2023-02-21,Coffee Maker,Appliances,West,138,63.02,8696.22,True
2023-02-21,Coffee Maker,Appliances,North,164,65.14,10683.7,True
2023-02-21,Coffee Maker,Appliances,South,130,64.86,8432.32,True
2023-02-21,Blender,Appliances,East,120,50.19,6022.73,False
2023-02-21,Blender,Appliances,West,91,48.33,4397.96,False
2023-02-21,Blender,Appliances,North,64,39.74,2543.24,True
2023-02-21,Blender,Appliances,South,114,51.94,5920.93,False
2023-02-21,Office Chair,Furniture,East,112,200.1,22411.12,False
2023-02-21,Office Chair,Furniture,West,83,196.23,16286.97,False
2023-02-21,Office Chair,Furniture,North,75,200.18,15013.5,False
2023-02-21,Office Chair,Furniture,South,92,201.61,18547.82,False
2023-02-21,Desk,Furniture,East,143,298.05,42620.53,False
2023-02-21,Desk,Furniture,West,135,301.83,40747.64,False
2023-02-21,Desk,Furniture,North,129,307.16,39623.98,False
2023-02-21,Desk,Furniture,South,185,296.84,54914.72,False
2023-02-22,Laptop,Electronics,East,71,1004.46,71316.33,False
2023-02-22,Laptop,Electronics,West,90,978.15,88033.3,False
2023-02-22,Laptop,Electronics,North,91,1012.91,92174.81,False
2023-02-22,Laptop,Electronics,South,129,1005.9,129760.52,False
2023-02-22,Smartphone,Electronics,East,96,561.97,53948.67,True
2023-02-22,Smartphone,Electronics,West,99,691.49,68457.07,False
2023-02-22,Smartphone,Electronics,North,87,679.93,59154.16,False
2023-02-22,Smartphone,Electronics,South,120,707.2,84863.79,False
2023-02-22,Headphones,Electronics,East,115,158.29,18202.82,False
2023-02-22,Headphones,Electronics,West,65,157.11,10212.02,False
2023-02-22,Headphones,Electronics,North,127,163.01,20701.86,False
2023-02-22,Headphones,Electronics,South,125,125.74,15717.65,True
2023-02-22,Coffee Maker,Appliances,East,154,81.34,12527.11,False
2023-02-22,Coffee Maker,Appliances,West,160,80.86,12936.86,False
2023-02-22,Coffee Maker,Appliances,North,123,79.89,9826.75,False
2023-02-22,Coffee Maker,Appliances,South,84,80.31,6746.1,False
2023-02-22,Blender,Appliances,East,101,48.04,4852.12,False
2023-02-22,Blender,Appliances,West,49,51.36,2516.61,False
2023-02-22,Blender,Appliances,North,113,50.94,5755.73,False
2023-02-22,Blender,Appliances,South,70,50.34,3523.82,False
2023-02-22,Office Chair,Furniture,East,109,198.06,21588.41,False
2023-02-22,Office Chair,Furniture,West,67,160.72,10768.06,True
2023-02-22,Office Chair,Furniture,North,129,202.77,26157.76,False
2023-02-22,Office Chair,Furniture,South,129,198.63,25622.97,False
2023-02-22,Desk,Furniture,East,99,301.33,29831.56,False
2023-02-22,Desk,Furniture,West,136,288.37,39218.3,False
2023-02-22,Desk,Furniture,North,112,300.59,33666.0,False
2023-02-22,Desk,Furniture,South,160,297.02,47523.25,False
2023-02-23,Laptop,Electronics,East,138,1005.92,138817.16,False
2023-02-23,Laptop,Electronics,West,91,976.85,88893.16,False
2023-02-23,Laptop,Electronics,North,77,810.58,62415.02,True
2023-02-23,Laptop,Electronics,South,152,1016.85,154561.49,False
2023-02-23,Smartphone,Electronics,East,95,683.8,64961.04,False
2023-02-23,Smartphone,Electronics,West,112,701.49,78567.35,False
2023-02-23,Smartphone,Electronics,North,120,574.37,68924.47,True
2023-02-23,Smartphone,Electronics,South,116,711.83,82572.4,False
2023-02-23,Headphones,Electronics,East,78,162.41,12668.05,False
2023-02-23,Headphones,Electronics,West,124,156.17,19364.8,False
2023-02-23,Headphones,Electronics,North,82,161.76,13264.38,False
2023-02-23,Headphones,Electronics,South,64,161.34,10325.51,False
2023-02-23,Coffee Maker,Appliances,East,195,79.99,15598.46,False
2023-02-23,Coffee Maker,Appliances,West,123,79.05,9722.8,False
2023-02-23,Coffee Maker,Appliances,North,172,66.14,11375.87,True
2023-02-23,Coffee Maker,Appliances,South,171,76.52,13084.74,False
2023-02-23,Blender,Appliances,East,68,48.64,3307.37,False
2023-02-23,Blender,Appliances,West,112,49.78,5574.91,False
2023-02-23,Blender,Appliances,North,121,50.26,6080.92,False
2023-02-23,Blender,Appliances,South,109,39.04,4255.64,True
2023-02-23,Office Chair,Furniture,East,112,196.25,21979.75,False
2023-02-23,Office Chair,Furniture,West,109,198.32,21616.92,False
2023-02-23,Office Chair,Furniture,North,132,196.4,25924.65,False
2023-02-23,Office Chair,Furniture,South,190,201.98,38375.35,False
2023-02-23,Desk,Furniture,East,138,306.86,42346.06,False
2023-02-23,Desk,Furniture,West,141,299.67,42253.66,False
2023-02-23,Desk,Furniture,North,141,305.66,43098.21,False
2023-02-23,Desk,Furniture,South,100,243.56,24355.57,True
2023-02-24,Laptop,Electronics,East,102,993.92,101380.15,False
2023-02-24,Laptop,Electronics,West,137,979.19,134148.53,False
2023-02-24,Laptop,Electronics,North,65,988.04,64222.39,False
2023-02-24,Laptop,Electronics,South,111,997.98,110775.84,False
2023-02-24,Smartphone,Electronics,East,123,696.76,85700.87,False
2023-02-24,Smartphone,Electronics,West,105,712.21,74781.98,False
2023-02-24,Smartphone,Electronics,North,88,695.78,61228.95,False
2023-02-24,Smartphone,Electronics,South,114,692.46,78940.79,False
2023-02-24,Headphones,Electronics,East,71,165.49,11749.83,False
2023-02-24,Headphones,Electronics,West,98,162.52,15927.33,False
2023-02-24,Headphones,Electronics,North,134,156.06,20911.62,False
2023-02-24,Headphones,Electronics,South,97,126.47,12267.13,True
2023-02-24,Coffee Maker,Appliances,East,171,79.05,13518.4,False
2023-02-24,Coffee Maker,Appliances,West,180,78.11,14059.28,False
2023-02-24,Coffee Maker,Appliances,North,144,81.32,11710.14,False
2023-02-24,Coffee Maker,Appliances,South,138,79.98,11037.31,False
2023-02-24,Blender,Appliances,East,106,40.95,4340.31,True
2023-02-24,Blender,Appliances,West,105,49.53,5200.7,False
2023-02-24,Blender,Appliances,North,92,50.19,4617.13,False
2023-02-24,Blender,Appliances,South,57,49.98,2848.97,False
2023-02-24,Office Chair,Furniture,East,127,205.15,26054.66,False
2023-02-24,Office Chair,Furniture,West,179,199.13,35643.59,False
2023-02-24,Office Chair,Furniture,North,153,205.24,31401.19,False
2023-02-24,Office Chair,Furniture,South,129,198.61,25620.61,False
2023-02-24,Desk,Furniture,East,148,294.96,43653.61,False
2023-02-24,Desk,Furniture,West,73,308.64,22530.82,False
2023-02-24,Desk,Furniture,North,146,298.13,43527.3,False
2023-02-24,Desk,Furniture,South,55,299.89,16493.97,False
2023-02-25,Laptop,Electronics,East,58,1034.51,60001.82,False
2023-02-25,Laptop,Electronics,West,90,1007.11,90640.35,False
2023-02-25,Laptop,Electronics,North,67,788.26,52813.73,True
2023-02-25,Laptop,Electronics,South,71,969.09,68805.5,False
2023-02-25,Smartphone,Electronics,East,70,711.72,49820.3,False
2023-02-25,Smartphone,Electronics,West,25,707.32,17682.88,False
2023-02-25,Smartphone,Electronics,North,45,660.34,29715.21,False
2023-02-25,Smartphone,Electronics,South,81,696.83,56443.3,False
2023-02-25,Headphones,Electronics,East,67,132.13,8852.67,True
2023-02-25,Headphones,Electronics,West,67,154.82,10372.73,False
2023-02-25,Headphones,Electronics,North,66,162.0,10691.67,False
2023-02-25,Headphones,Electronics,South,95,162.24,15412.88,False
2023-02-25,Coffee Maker,Appliances,East,107,78.48,8397.85,False
2023-02-25,Coffee Maker,Appliances,West,91,82.36,7494.84,False
2023-02-25,Coffee Maker,Appliances,North,106,79.24,8399.01,False
2023-02-25,Coffee Maker,Appliances,South,126,78.96,9949.4,False
2023-02-25,Blender,Appliances,East,61,50.03,3051.56,False
2023-02-25,Blender,Appliances,West,42,50.47,2119.75,False
2023-02-25,Blender,Appliances,North,87,49.03,4265.4,False
2023-02-25,Blender,Appliances,South,87,50.85,4424.06,False
2023-02-25,Office Chair,Furniture,East,99,197.68,19570.76,False
2023-02-25,Office Chair,Furniture,West,83,195.84,16254.88,False
2023-02-25,Office Chair,Furniture,North,65,156.95,10201.88,True
2023-02-25,Office Chair,Furniture,South,84,199.66,16771.37,False
2023-02-25,Desk,Furniture,East,106,303.15,32134.04,False
2023-02-25,Desk,Furniture,West,98,303.05,29698.98,False
2023-02-25,Desk,Furniture,North,84,297.18,24962.73,False
2023-02-25,Desk,Furniture,South,68,303.99,20671.15,False
2023-02-26,Laptop,Electronics,East,89,997.42,88770.1,False
2023-02-26,Laptop,Electronics,West,62,1019.1,63183.9,False
2023-02-26,Laptop,Electronics,North,64,1011.84,64757.79,False
2023-02-26,Laptop,Electronics,South,74,1001.62,74119.55,False
2023-02-26,Smartphone,Electronics,East,110,716.57,78822.63,False
2023-02-26,Smartphone,Electronics,West,75,714.09,53556.75,False
2023-02-26,Smartphone,Electronics,North,69,695.74,48006.07,False
2023-02-26,Smartphone,Electronics,South,24,702.94,16870.52,False
2023-02-26,Headphones,Electronics,East,81,160.05,12964.2,False
2023-02-26,Headphones,Electronics,West,72,156.64,11278.27,False
2023-02-26,Headphones,Electronics,North,68,163.05,11087.73,False
2023-02-26,Headphones,Electronics,South,75,155.62,11671.67,False
2023-02-26,Coffee Maker,Appliances,East,123,80.78,9936.33,False
2023-02-26,Coffee Maker,Appliances,West,117,82.56,9659.12,False
2023-02-26,Coffee Maker,Appliances,North,105,78.25,8216.5,False
2023-02-26,Coffee Maker,Appliances,South,111,81.76,9074.92,False
2023-02-26,Blender,Appliances,East,63,49.58,3123.74,False
2023-02-26,Blender,Appliances,West,83,48.49,4024.92,False
2023-02-26,Blender,Appliances,North,52,50.71,2637.01,False
2023-02-26,Blender,Appliances,South,82,50.66,4154.27,False
2023-02-26,Office Chair,Furniture,East,64,200.99,12863.24,False
2023-02-26,Office Chair,Furniture,West,93,204.11,18981.99,False
2023-02-26,Office Chair,Furniture,North,97,196.09,19020.82,False
2023-02-26,Office Chair,Furniture,South,98,190.71,18689.5,False
2023-02-26,Desk,Furniture,East,80,307.2,24576.36,False
2023-02-26,Desk,Furniture,West,34,301.66,10256.59,False
2023-02-26,Desk,Furniture,North,76,294.12,22353.06,False
